ConvNet	CIFAR10	False	0	1	ours	sim	def	equal	loss	randn	0.0001	0.001137077808380127	27.01814079284668	0.03164391219615936	2.304068269509685e-09	-1	2956379178	0:16:43.330085	torch.float32	120			
ConvNet	CIFAR10	False	0	1	ours	sim	def	equal	loss	randn	0.0001	0.0021539926528930664	26.389026641845703	0.036576464772224426	2.449816127736426e-09	-1	581278095	0:15:19.701786	torch.float32	120		a_ConvNet_sim--1.png	a_ground_truth--1.png
ConvNet	CIFAR10	False	0	1	ours	sim	def	equal	loss	randn	0.0001	0.0016379356384277344	25.226947784423828	0.04779798537492752	1.7135489693842487e-09	-1	2574004752	0:14:43.374215	torch.float32	120		a_ConvNet_sim--1.png	a_ground_truth--1.png
